Customer ID,Region,State,City,Postal Code,AddressID
TB-21055,East,Massachusetts,Quincy,2169,A001645
ON-18715,West,California,Yucaipa,92399,A001646
AH-10195,Central,Illinois,Chicago,60623,A001647
NM-18520,West,Washington,Seattle,98105,A001648
AR-10510,East,New York,New York City,10024,A001649
BM-11650,West,California,San Diego,92037,A001650
CA-12310,East,Connecticut,Bristol,6010,A001651
NF-18595,Central,Illinois,Chicago,60610,A001652
AF-10870,Central,Illinois,Chicago,60610,A001653
TC-21535,East,New York,New York City,10024,A001654
Dp-13240,East,Massachusetts,Revere,2151,A001655
MC-17425,Central,Texas,Houston,77036,A001656
LC-17050,West,California,Mission Viejo,92691,A001657
BM-11650,Central,Texas,Dallas,75217,A001658
NW-18400,West,Nevada,Las Vegas,89115,A001659
TB-21280,Central,Oklahoma,Norman,73071,A001660
BS-11755,West,California,San Francisco,94122,A001661
SO-20335,East,New York,Hempstead,11550,A001662
CS-12490,Central,Texas,Conroe,77301,A001663
PO-19180,Central,Texas,Houston,77095,A001664
TD-20995,East,Pennsylvania,Philadelphia,19120,A001665
SP-20620,South,Florida,Tampa,33614,A001666
MS-17365,East,New York,New York City,10035,A001667
Dp-13240,South,North Carolina,Charlotte,28205,A001668
DB-13660,Central,Texas,Dallas,75081,A001669
MG-17650,West,Washington,Seattle,98103,A001670
EH-14185,Central,Texas,Pasadena,77506,A001671
CL-11890,East,Pennsylvania,Philadelphia,19143,A001672
KF-16285,Central,Indiana,Indianapolis,46203,A001673
DH-13075,South,Kentucky,Richmond,40475,A001674
LA-16780,Central,Illinois,Tinley Park,60477,A001675
HZ-14950,Central,Texas,Houston,77095,A001676
CM-12190,West,California,Los Angeles,90004,A001677
LB-16795,East,Ohio,Columbus,43229,A001678
JF-15490,East,Ohio,Columbus,43229,A001679
GM-14695,West,California,San Francisco,94122,A001680
SS-20590,Central,Wisconsin,Madison,53711,A001681
TC-21475,West,Colorado,Aurora,80013,A001682
CC-12430,East,New York,New York City,10024,A001683
CL-12565,West,California,Los Angeles,90004,A001684
DE-13255,Central,Iowa,Dubuque,52001,A001685
SZ-20035,East,Ohio,Lancaster,43130,A001686
LF-17185,West,California,Inglewood,90301,A001687
AB-10165,West,Washington,Bellevue,98006,A001688
NM-18520,Central,Illinois,Chicago,60610,A001689
RA-19945,Central,Texas,Dallas,75217,A001690
PO-19195,West,California,San Francisco,94122,A001691
KA-16525,East,New York,New York City,10024,A001692
JD-16150,East,New York,New York City,10011,A001693
JO-15145,East,Pennsylvania,Philadelphia,19140,A001694
LE-16810,East,Delaware,Newark,19711,A001695
AH-10690,East,New York,New York City,10024,A001696
KN-16705,South,Alabama,Auburn,36830,A001697
TB-21250,West,California,Los Angeles,90049,A001698
DP-13390,West,California,San Francisco,94110,A001699
KN-16705,South,North Carolina,Raleigh,27604,A001700
ST-20530,South,Georgia,Macon,31204,A001701
EB-13870,South,Tennessee,Nashville,37211,A001702
AH-10210,South,Tennessee,Nashville,37211,A001703
AS-10090,East,Pennsylvania,Philadelphia,19143,A001704
EM-13825,Central,Texas,Dallas,75081,A001705
KA-16525,East,New Jersey,Perth Amboy,8861,A001706
HJ-14875,South,Florida,Jacksonville,32216,A001707
ND-18370,South,Florida,Jacksonville,32216,A001708
EH-13765,East,Massachusetts,Revere,2151,A001709
MH-17455,South,North Carolina,Jacksonville,28540,A001710
CL-11890,West,California,San Francisco,94122,A001711
SF-20965,East,Ohio,Columbus,43229,A001712
EP-13915,Central,Michigan,Dearborn Heights,48127,A001713
RW-19630,Central,Kansas,Overland Park,66212,A001714
SJ-20500,West,New Mexico,Santa Fe,87505,A001715
SP-20620,West,California,San Francisco,94110,A001716
PJ-19015,South,Alabama,Mobile,36608,A001717
CC-12610,South,Virginia,Springfield,22153,A001718
MY-18295,East,Delaware,Newark,19711,A001719
DB-13210,South,North Carolina,Hickory,28601,A001720
MG-17875,South,Florida,Fort Lauderdale,33311,A001721
RH-19600,Central,Illinois,Carol Stream,60188,A001722
KB-16240,Central,Minnesota,Saint Cloud,56301,A001723
CA-12055,West,California,Los Angeles,90036,A001724
JK-15730,South,Alabama,Mobile,36608,A001725
RD-19930,Central,Texas,Austin,78745,A001726
JK-16120,East,New York,New York City,10009,A001727
SC-20020,Central,Texas,Plano,75023,A001728
HW-14935,Central,Illinois,Chicago,60653,A001729
SC-20800,South,Mississippi,Jackson,39212,A001730
HA-14920,South,North Carolina,Fayetteville,28314,A001731
MG-17875,Central,Illinois,Aurora,60505,A001732
DM-12955,West,California,Sacramento,95823,A001733
DM-13345,Central,Iowa,Des Moines,50315,A001734
ML-17395,West,California,San Diego,92105,A001735
GA-14515,Central,Texas,Dallas,75081,A001736
SU-20665,South,Mississippi,Jackson,39212,A001737
BD-11320,West,California,San Diego,92024,A001738
DB-13405,South,Florida,Orlando,32839,A001739
RP-19855,Central,Indiana,Lafayette,47905,A001740
EH-13765,East,New York,New York City,10035,A001741
JL-15835,West,California,Los Angeles,90049,A001742
FM-14380,East,New York,New York City,10024,A001743
SB-20290,South,Kentucky,Henderson,42420,A001744
SV-20365,East,Ohio,Columbus,43229,A001745
MM-17920,Central,Texas,College Station,77840,A001746
RD-19810,South,Kentucky,Richmond,40475,A001747
ME-17320,Central,Illinois,Chicago,60653,A001748
FH-14275,East,Pennsylvania,Philadelphia,19120,A001749
PO-18865,West,California,Los Angeles,90036,A001750
CC-12550,West,California,Los Angeles,90008,A001751
TS-21505,West,California,San Francisco,94122,A001752
MD-17350,East,Ohio,Akron,44312,A001753
GT-14755,West,California,Los Angeles,90049,A001754
RD-19660,Central,Missouri,Independence,64055,A001755
DB-12910,Central,Texas,Dallas,75220,A001756
JK-15640,West,Washington,Seattle,98105,A001757
FC-14335,Central,Texas,Mesquite,75150,A001758
JW-15955,East,New York,Long Beach,11561,A001759
DC-12850,South,Florida,North Miami,33161,A001760
FM-14290,West,California,Bakersfield,93309,A001761
MT-17815,South,Mississippi,Jackson,39212,A001762
DK-13090,Central,Nebraska,Fremont,68025,A001763
KD-16495,Central,Michigan,Jackson,49201,A001764
AG-10300,West,California,San Francisco,94122,A001765
MH-18115,East,Ohio,Lancaster,43130,A001766
AC-10450,South,Louisiana,Lafayette,70506,A001767
FM-14290,South,Kentucky,Richmond,40475,A001768
RA-19285,Central,Texas,Houston,77070,A001769
JG-15160,East,New York,New York City,10024,A001770
NZ-18565,East,Ohio,Toledo,43615,A001771
KM-16225,East,Pennsylvania,Philadelphia,19143,A001772
LC-17140,East,Pennsylvania,Philadelphia,19140,A001773
NP-18700,West,Colorado,Denver,80219,A001774
RB-19330,East,Pennsylvania,Philadelphia,19143,A001775
TH-21550,East,Maryland,Columbia,21044,A001776
CK-12595,East,New York,New York City,10024,A001777
ST-20530,East,New York,New York City,10035,A001778
GB-14530,East,Ohio,Newark,43055,A001779
NC-18535,Central,Texas,Dallas,75217,A001780
AB-10255,East,Pennsylvania,Philadelphia,19134,A001781
SC-20770,Central,Texas,San Antonio,78207,A001782
JC-15340,East,Pennsylvania,Philadelphia,19120,A001783
RA-19285,West,California,Los Angeles,90004,A001784
SH-19975,South,Tennessee,Smyrna,37167,A001785
JC-15775,South,Georgia,Macon,31204,A001786
BC-11125,West,California,San Francisco,94109,A001787
JH-15985,West,Washington,Seattle,98103,A001788
CC-12610,East,Ohio,Columbus,43229,A001789
DB-12970,West,California,Los Angeles,90004,A001790
PP-18955,East,Ohio,Springfield,45503,A001791
MC-17845,West,California,Los Angeles,90008,A001792
VF-21715,West,California,Los Angeles,90045,A001793
MC-17275,South,Tennessee,Memphis,38109,A001794
DB-13210,Central,Michigan,Detroit,48234,A001795
AJ-10945,Central,Indiana,Lawrence,46226,A001796
CP-12340,South,Florida,Jacksonville,32216,A001797
DB-13555,East,Ohio,Dublin,43017,A001798
EB-13750,South,Florida,Plantation,33317,A001799
JP-15460,West,Arizona,Glendale,85301,A001800
SC-20050,Central,Michigan,Jackson,49201,A001801
FM-14290,East,Massachusetts,Quincy,2169,A001802
TB-21250,West,Oregon,Salem,97301,A001803
EH-14125,East,Ohio,Troy,45373,A001804
ML-17410,East,Pennsylvania,Philadelphia,19143,A001805
MH-17620,West,California,San Diego,92105,A001806
BT-11680,East,Maryland,Clinton,20735,A001807
JC-15340,West,California,Riverside,92503,A001808
DB-13210,South,Florida,Port Saint Lucie,34952,A001809
DO-13435,West,Arizona,Mesa,85204,A001810
FA-14230,West,Colorado,Denver,80219,A001811
QJ-19255,South,Virginia,Springfield,22153,A001812
TC-21475,West,Washington,Seattle,98115,A001813
ON-18715,West,Arizona,Tempe,85281,A001814
AD-10180,East,New York,Yonkers,10701,A001815
AC-10615,East,New York,Rochester,14609,A001816
MF-17665,East,Ohio,Toledo,43615,A001817
DH-13075,South,Alabama,Decatur,35601,A001818
EN-13780,Central,Texas,Dallas,75220,A001819
SS-20140,Central,Texas,Mesquite,75150,A001820
RS-19765,West,California,Los Angeles,90045,A001821
JW-15955,West,Washington,Seattle,98103,A001822
JK-15625,West,Washington,Olympia,98502,A001823
JO-15550,Central,Nebraska,Omaha,68104,A001824
TP-21130,South,Georgia,Columbus,31907,A001825
BS-11590,Central,Indiana,Columbus,47201,A001826
AB-10255,South,Mississippi,Jackson,39212,A001827
FO-14305,Central,Texas,Houston,77070,A001828
MF-17665,West,Arizona,Phoenix,85023,A001829
SA-20830,Central,Illinois,Chicago,60653,A001830
SH-19975,West,Colorado,Denver,80219,A001831
JL-15235,East,Delaware,Newark,19711,A001832
KH-16630,East,Maryland,Clinton,20735,A001833
RM-19750,East,New York,New York City,10011,A001834
VM-21835,East,Delaware,Newark,19711,A001835
LH-17155,Central,Michigan,Jackson,49201,A001836
WB-21850,East,New York,New York City,10011,A001837
AP-10915,South,South Carolina,Rock Hill,29730,A001838
RA-19915,South,Georgia,Columbus,31907,A001839
DR-12880,West,California,Inglewood,90301,A001840
JG-15310,Central,Texas,Odessa,79762,A001841
LC-16870,East,Ohio,Newark,43055,A001842
GB-14530,West,California,Los Angeles,90049,A001843
CK-12205,East,Massachusetts,Everett,2149,A001844
TS-21160,Central,Wisconsin,West Allis,53214,A001845
MH-18025,Central,Illinois,Chicago,60623,A001846
DM-12955,Central,Texas,Houston,77036,A001847
JJ-15760,Central,Texas,Houston,77036,A001848
KB-16585,South,Florida,Hialeah,33012,A001849
CM-12160,West,California,San Francisco,94122,A001850
FM-14215,East,Pennsylvania,Philadelphia,19140,A001851
RF-19735,South,South Carolina,Columbia,29203,A001852
JK-15370,South,Florida,Miami,33180,A001853
JB-16045,West,California,Chula Vista,91911,A001854
PN-18775,South,Florida,Miami,33180,A001855
LF-17185,East,New York,New York City,10035,A001856
RH-19510,Central,Kansas,Manhattan,66502,A001857
MC-17575,East,Pennsylvania,Philadelphia,19120,A001858
MN-17935,South,Tennessee,Memphis,38109,A001859
EH-14125,South,Florida,Fort Lauderdale,33311,A001860
TC-21535,East,Ohio,Columbus,43229,A001861
JD-15895,West,California,Los Angeles,90045,A001862
IL-15100,Central,Texas,Houston,77041,A001863
SW-20350,Central,Nebraska,Omaha,68104,A001864
DP-13390,West,California,Los Angeles,90004,A001865
BT-11395,East,Pennsylvania,Altoona,16602,A001866
JE-15475,East,New York,New York City,10024,A001867
EJ-13720,West,California,San Diego,92037,A001868
BE-11410,South,Florida,Miami,33178,A001869
KL-16555,South,North Carolina,Greensboro,27405,A001870
NC-18415,South,North Carolina,Jacksonville,28540,A001871
AH-10690,South,Florida,Plantation,33317,A001872
PK-19075,Central,Wisconsin,Milwaukee,53209,A001873
NG-18430,Central,Illinois,Quincy,62301,A001874
ZD-21925,South,Florida,Jacksonville,32216,A001875
NW-18400,South,Alabama,Mobile,36608,A001876
HG-14845,East,New York,New York City,10024,A001877
CC-12685,East,New York,New York City,10011,A001878
JG-15805,Central,Texas,Dallas,75217,A001879
RW-19540,Central,Michigan,Detroit,48234,A001880
LS-17230,East,Delaware,Dover,19901,A001881
MY-18295,East,Ohio,Columbus,43229,A001882
JM-15655,West,Arizona,Glendale,85301,A001883
KM-16720,West,Nevada,North Las Vegas,89031,A001884
KE-16420,South,Tennessee,Bristol,37620,A001885
TS-21370,West,California,Los Angeles,90049,A001886
SZ-20035,Central,Michigan,Canton,48187,A001887
JE-15745,South,Arkansas,Fayetteville,72701,A001888
MS-17980,Central,Missouri,Springfield,65807,A001889
DH-13675,East,Massachusetts,Quincy,2169,A001890
GT-14755,Central,Illinois,Rockford,61107,A001891
GH-14410,West,California,San Francisco,94122,A001892
DM-13015,Central,Texas,San Antonio,78207,A001893
TC-21295,West,Colorado,Thornton,80229,A001894
JK-16120,Central,Illinois,Chicago,60653,A001895
NC-18415,East,New York,Yonkers,10701,A001896
AJ-10960,West,California,San Diego,92037,A001897
LC-16885,Central,Illinois,Champaign,61821,A001898
GW-14605,West,California,San Francisco,94122,A001899
SC-20305,Central,Indiana,Lawrence,46226,A001900
JF-15355,West,California,San Diego,92105,A001901
DM-13015,South,Tennessee,Johnson City,37604,A001902
EP-13915,South,Florida,Tampa,33614,A001903
JG-15805,Central,Illinois,Decatur,62521,A001904
PF-19120,West,Arizona,Gilbert,85234,A001905
DW-13195,South,Tennessee,Knoxville,37918,A001906
CK-12595,Central,Illinois,Chicago,60653,A001907
CC-12670,Central,Indiana,Bloomington,47401,A001908
SV-20785,South,Georgia,Roswell,30076,A001909
SP-20860,West,California,Los Angeles,90036,A001910
MS-17770,Central,Texas,Houston,77036,A001911
TC-21475,Central,Illinois,Bolingbrook,60440,A001912
SJ-20125,South,Arkansas,Texarkana,71854,A001913
DS-13180,Central,Texas,San Antonio,78207,A001914
SC-20800,Central,Texas,Edinburg,78539,A001915
SH-20395,East,Ohio,Toledo,43615,A001916
SF-20965,Central,Texas,Baytown,77520,A001917
MG-17680,East,Pennsylvania,Philadelphia,19143,A001918
CS-12400,West,California,Los Angeles,90045,A001919
VT-21700,East,Pennsylvania,Philadelphia,19143,A001920
AB-10105,Central,Texas,Pearland,77581,A001921
MM-18280,East,New York,New York City,10035,A001922
ML-17410,West,Arizona,Phoenix,85023,A001923
KD-16495,South,Virginia,Chesapeake,23320,A001924
RF-19735,Central,Illinois,Chicago,60610,A001925
SC-20305,Central,Illinois,Chicago,60623,A001926
BN-11515,West,Washington,Seattle,98103,A001927
JS-15880,Central,Texas,Harlingen,78550,A001928
VG-21805,East,Pennsylvania,Philadelphia,19140,A001929
AW-10840,West,California,Bakersfield,93309,A001930
LS-17230,Central,Texas,Grand Prairie,75051,A001931
MH-17455,Central,Indiana,Greenwood,46142,A001932
TS-21340,East,New York,New York City,10024,A001933
EH-13945,South,Tennessee,Memphis,38109,A001934
MG-17695,East,New York,Buffalo,14215,A001935
DO-13435,West,California,Los Angeles,90036,A001936
AF-10870,South,Florida,Homestead,33030,A001937
SN-20710,Central,Texas,Pasadena,77506,A001938
MO-17500,East,New York,Freeport,11520,A001939
ON-18715,West,Colorado,Denver,80219,A001940
SC-20095,East,Massachusetts,Quincy,2169,A001941
MS-17710,Central,Michigan,Detroit,48205,A001942
DN-13690,West,California,San Francisco,94109,A001943
RB-19360,South,Tennessee,Nashville,37211,A001944
NH-18610,Central,Michigan,Detroit,48227,A001945
ED-13885,West,California,Los Angeles,90045,A001946
PW-19240,East,Pennsylvania,Philadelphia,19140,A001947
DM-13345,South,North Carolina,Asheville,28806,A001948
DW-13540,East,New York,New York City,10024,A001949
EH-14125,West,Colorado,Colorado Springs,80906,A001950
KE-16420,Central,Texas,San Antonio,78207,A001951
SP-20920,West,California,Los Angeles,90036,A001952
PS-19045,Central,Michigan,Sterling Heights,48310,A001953
JM-15250,East,New York,New York City,10009,A001954
EB-13930,South,Virginia,Richmond,23223,A001955
FG-14260,West,Washington,Seattle,98105,A001956
TH-21235,East,New York,New York City,10024,A001957
PL-18925,West,Washington,Seattle,98115,A001958
CC-12370,West,California,Los Angeles,90045,A001959
JM-15535,West,California,Lakewood,90712,A001960
KF-16285,East,New Jersey,Plainfield,7060,A001961
CS-12175,South,Tennessee,Columbia,38401,A001962
AR-10540,East,Rhode Island,Woonsocket,2895,A001963
MS-17770,East,Pennsylvania,Lancaster,17602,A001964
DB-13120,South,Florida,Tampa,33614,A001965
DK-12895,Central,Wisconsin,Kenosha,53142,A001966
MP-17965,South,Florida,Port Saint Lucie,34952,A001967
Dp-13240,West,Washington,Seattle,98115,A001968
CC-12220,Central,Texas,San Antonio,78207,A001969
KM-16660,South,Georgia,Roswell,30076,A001970
MK-17905,West,Colorado,Louisville,80027,A001971
SC-20725,West,California,Los Angeles,90036,A001972
CC-12475,East,Pennsylvania,Philadelphia,19143,A001973
BT-11305,Central,Wisconsin,Superior,54880,A001974
FH-14350,South,Georgia,Atlanta,30318,A001975
AA-10645,East,Pennsylvania,Chester,19013,A001976
JO-15145,West,California,San Francisco,94110,A001977
SF-20965,Central,Texas,Bedford,76021,A001978
CS-12355,South,Louisiana,Lafayette,70506,A001979
SN-20710,West,Washington,Covington,98042,A001980
JM-15655,East,Ohio,Lorain,44052,A001981
FH-14350,Central,Illinois,Chicago,60623,A001982
AJ-10795,West,California,San Francisco,94110,A001983
JF-15565,West,California,San Francisco,94110,A001984
CS-11845,Central,Texas,Houston,77070,A001985
SP-20920,Central,Illinois,Chicago,60653,A001986
KE-16420,East,New York,New York City,10035,A001987
GA-14515,East,New York,New York City,10011,A001988
SM-20950,East,Pennsylvania,Philadelphia,19134,A001989
DK-12985,Central,Illinois,Chicago,60610,A001990
LC-16885,West,California,Oakland,94601,A001991
XP-21865,Central,Illinois,Chicago,60610,A001992
BD-11770,East,Pennsylvania,Philadelphia,19143,A001993
DL-13330,South,North Carolina,Concord,28027,A001994
KH-16630,South,North Carolina,Charlotte,28205,A001995
TP-21415,Central,Texas,Dallas,75081,A001996
NP-18685,Central,Indiana,Indianapolis,46203,A001997
SC-20680,Central,Oklahoma,Broken Arrow,74012,A001998
DK-12895,South,Florida,Miramar,33023,A001999
SM-20950,Central,Nebraska,Omaha,68104,A002000
LS-17245,South,North Carolina,Jacksonville,28540,A002001
KE-16420,West,Oregon,Tigard,97224,A002002
MC-17635,Central,Illinois,Decatur,62521,A002003
Dp-13240,West,Arizona,Phoenix,85023,A002004
LC-16930,West,California,Sacramento,95823,A002005
LH-16900,South,Arkansas,Jonesboro,72401,A002006
TB-21175,East,New York,New York City,10035,A002007
JM-15865,East,Ohio,Akron,44312,A002008
KW-16435,South,Kentucky,Florence,41042,A002009
SC-20095,Central,Minnesota,Minneapolis,55407,A002010
ZC-21910,Central,Texas,Houston,77095,A002011
RB-19465,Central,Nebraska,Fremont,68025,A002012
JK-15370,West,California,San Diego,92105,A002013
DD-13570,Central,Texas,Houston,77041,A002014
